3,0.436317211,0.436317211,0.436317211,0.436317211,0.436317211,0.436317211
2,0.13637995,0.13637995,0.13637995,0.13637995,0.13637995,0.13637995
3,0.152156952,0.152156952,0.152156952,0.152156952,0.152156952,0.152156952
1,0.13664597,0.13664597,0.13664597,0.13664597,0.13664597,0.13664597
2,0.185149674,0.185149674,0.185149674,0.185149674,0.185149674,0.185149674
2,0.205349346,0.205349346,0.205349346,0.205349346,0.205349346,0.205349346
3,0.124051468,0.124051468,0.124051468,0.124051468,0.124051468,0.124051468
4,0.577875256,0.577875256,0.577875256,0.577875256,0.577875256,0.577875256
4,0.355318902,0.355318902,0.355318902,0.355318902,0.355318902,0.355318902
3,0.186761217,0.186761217,0.186761217,0.186761217,0.186761217,0.186761217
2,0.060664546,0.060664546,0.060664546,0.060664546,0.060664546,0.060664546
2,0.297702207,0.297702207,0.297702207,0.297702207,0.297702207,0.297702207
3,0.121100641,0.121100641,0.121100641,0.121100641,0.121100641,0.121100641
3,0.248553061,0.248553061,0.248553061,0.248553061,0.248553061,0.248553061
3,0.121722076,0.121722076,0.121722076,0.121722076,0.121722076,0.121722076
3,0.103446365,0.103446365,0.103446365,0.103446365,0.103446365,0.103446365
2,0.207492721,0.207492721,0.207492721,0.207492721,0.207492721,0.207492721
5,0.288808056,0.288808056,0.288808056,0.288808056,0.288808056,0.288808056
3,0.164556587,0.164556587,0.164556587,0.164556587,0.164556587,0.164556587
2,0.25984438,0.25984438,0.25984438,0.25984438,0.25984438,0.25984438
6,0.136543319,0.136543319,0.136543319,0.136543319,0.136543319,0.136543319
3,0.139896234,0.139896234,0.139896234,0.139896234,0.139896234,0.139896234
5,0.149482351,0.149482351,0.149482351,0.149482351,0.149482351,0.149482351
1,1.007629315,1.007629315,1.007629315,1.007629315,1.007629315,1.007629315
3,0.14586229,0.14586229,0.14586229,0.14586229,0.14586229,0.14586229
3,0.255423345,0.255423345,0.255423345,0.255423345,0.255423345,0.255423345
2,0.232636405,0.232636405,0.232636405,0.232636405,0.232636405,0.232636405
2,0.150009773,0.150009773,0.150009773,0.150009773,0.150009773,0.150009773
3,0.209871563,0.209871563,0.209871563,0.209871563,0.209871563,0.209871563
2,0.127520349,0.127520349,0.127520349,0.127520349,0.127520349,0.127520349
2,0.129716623,0.129716623,0.129716623,0.129716623,0.129716623,0.129716623
3,0.123768076,0.123768076,0.123768076,0.123768076,0.123768076,0.123768076
2,0.180980902,0.180980902,0.180980902,0.180980902,0.180980902,0.180980902
3,0.111446465,0.111446465,0.111446465,0.111446465,0.111446465,0.111446465
3,0.066102675,0.066102675,0.066102675,0.066102675,0.066102675,0.066102675
3,0.417690752,0.417690752,0.417690752,0.417690752,0.417690752,0.417690752
3,0.792575102,0.792575102,0.792575102,0.792575102,0.792575102,0.792575102
5,0.187918867,0.187918867,0.187918867,0.187918867,0.187918867,0.187918867
3,0.125568071,0.125568071,0.125568071,0.125568071,0.125568071,0.125568071
2,0.12633518,0.12633518,0.12633518,0.12633518,0.12633518,0.12633518
1,0.319576022,0.319576022,0.319576022,0.319576022,0.319576022,0.319576022
2,0.429700121,0.429700121,0.429700121,0.429700121,0.429700121,0.429700121
3,0.281397314,0.281397314,0.281397314,0.281397314,0.281397314,0.281397314
3,0.217267759,0.217267759,0.217267759,0.217267759,0.217267759,0.217267759
5,0.164506303,0.164506303,0.164506303,0.164506303,0.164506303,0.164506303
4,0.425620719,0.425620719,0.425620719,0.425620719,0.425620719,0.425620719
6,0.131328848,0.131328848,0.131328848,0.131328848,0.131328848,0.131328848
3,0.24358984,0.24358984,0.24358984,0.24358984,0.24358984,0.24358984
3,0.152130613,0.152130613,0.152130613,0.152130613,0.152130613,0.152130613
5,0.177795873,0.177795873,0.177795873,0.177795873,0.177795873,0.177795873
2,0.112236348,0.112236348,0.112236348,0.112236348,0.112236348,0.112236348
2,0.573086311,0.573086311,0.573086311,0.573086311,0.573086311,0.573086311
4,0.233213341,0.233213341,0.233213341,0.233213341,0.233213341,0.233213341
5,0.416966804,0.416966804,0.416966804,0.416966804,0.416966804,0.416966804
2,0.11088288,0.11088288,0.11088288,0.11088288,0.11088288,0.11088288
2,0.08956166,0.08956166,0.08956166,0.08956166,0.08956166,0.08956166
3,0.133093684,0.133093684,0.133093684,0.133093684,0.133093684,0.133093684
2,0.976024918,0.976024918,0.976024918,0.976024918,0.976024918,0.976024918
2,0.341805148,0.341805148,0.341805148,0.341805148,0.341805148,0.341805148
1,0.123250846,0.123250846,0.123250846,0.123250846,0.123250846,0.123250846
5,0.262419694,0.262419694,0.262419694,0.262419694,0.262419694,0.262419694
3,0.235285631,0.235285631,0.235285631,0.235285631,0.235285631,0.235285631
4,0.159162473,0.159162473,0.159162473,0.159162473,0.159162473,0.159162473
2,0.146445316,0.146445316,0.146445316,0.146445316,0.146445316,0.146445316
5,0.089681218,0.089681218,0.089681218,0.089681218,0.089681218,0.089681218
4,1.008731268,1.008731268,1.008731268,1.008731268,1.008731268,1.008731268
3,0.259686021,0.259686021,0.259686021,0.259686021,0.259686021,0.259686021
3,0.238139887,0.238139887,0.238139887,0.238139887,0.238139887,0.238139887
2,0.123909086,0.123909086,0.123909086,0.123909086,0.123909086,0.123909086
3,0.137721077,0.137721077,0.137721077,0.137721077,0.137721077,0.137721077
2,0.071387527,0.071387527,0.071387527,0.071387527,0.071387527,0.071387527
1,0.093415855,0.093415855,0.093415855,0.093415855,0.093415855,0.093415855
3,0.165471536,0.165471536,0.165471536,0.165471536,0.165471536,0.165471536
1,0.100654298,0.100654298,0.100654298,0.100654298,0.100654298,0.100654298
2,0.139643757,0.139643757,0.139643757,0.139643757,0.139643757,0.139643757
2,1.164606596,1.164606596,1.164606596,1.164606596,1.164606596,1.164606596
5,0.125563695,0.125563695,0.125563695,0.125563695,0.125563695,0.125563695
3,0.109945704,0.109945704,0.109945704,0.109945704,0.109945704,0.109945704
5,0.543575718,0.543575718,0.543575718,0.543575718,0.543575718,0.543575718
2,0.200402539,0.200402539,0.200402539,0.200402539,0.200402539,0.200402539
3,0.113969488,0.113969488,0.113969488,0.113969488,0.113969488,0.113969488
2,0.623509019,0.623509019,0.623509019,0.623509019,0.623509019,0.623509019
2,0.178914335,0.178914335,0.178914335,0.178914335,0.178914335,0.178914335
2,0.173039357,0.173039357,0.173039357,0.173039357,0.173039357,0.173039357
2,0.136521305,0.136521305,0.136521305,0.136521305,0.136521305,0.136521305
2,0.640481067,0.640481067,0.640481067,0.640481067,0.640481067,0.640481067
4,0.162622437,0.162622437,0.162622437,0.162622437,0.162622437,0.162622437
2,0.691552223,0.691552223,0.691552223,0.691552223,0.691552223,0.691552223
3,0.133602762,0.133602762,0.133602762,0.133602762,0.133602762,0.133602762
3,0.108357345,0.108357345,0.108357345,0.108357345,0.108357345,0.108357345
3,0.380503571,0.380503571,0.380503571,0.380503571,0.380503571,0.380503571
2,0.161637815,0.161637815,0.161637815,0.161637815,0.161637815,0.161637815
3,0.07994103,0.07994103,0.07994103,0.07994103,0.07994103,0.07994103
2,0.096299118,0.096299118,0.096299118,0.096299118,0.096299118,0.096299118
3,0.372815486,0.372815486,0.372815486,0.372815486,0.372815486,0.372815486
3,0.148337477,0.148337477,0.148337477,0.148337477,0.148337477,0.148337477
3,0.106403411,0.106403411,0.106403411,0.106403411,0.106403411,0.106403411
3,0.395451954,0.395451954,0.395451954,0.395451954,0.395451954,0.395451954
6,0.14569064,0.14569064,0.14569064,0.14569064,0.14569064,0.14569064
2,0.290129771,0.290129771,0.290129771,0.290129771,0.290129771,0.290129771
4,0.112684452,0.112684452,0.112684452,0.112684452,0.112684452,0.112684452
1,0.110390765,0.110390765,0.110390765,0.110390765,0.110390765,0.110390765
5,0.593655173,0.593655173,0.593655173,0.593655173,0.593655173,0.593655173
2,0.149185275,0.149185275,0.149185275,0.149185275,0.149185275,0.149185275
2,0.64871718,0.64871718,0.64871718,0.64871718,0.64871718,0.64871718
2,0.297759762,0.297759762,0.297759762,0.297759762,0.297759762,0.297759762
3,0.121616544,0.121616544,0.121616544,0.121616544,0.121616544,0.121616544
5,0.578701053,0.578701053,0.578701053,0.578701053,0.578701053,0.578701053
2,0.161859979,0.161859979,0.161859979,0.161859979,0.161859979,0.161859979
3,0.155669001,0.155669001,0.155669001,0.155669001,0.155669001,0.155669001
1,0.099271621,0.099271621,0.099271621,0.099271621,0.099271621,0.099271621
2,0.220149771,0.220149771,0.220149771,0.220149771,0.220149771,0.220149771
5,0.10665618,0.10665618,0.10665618,0.10665618,0.10665618,0.10665618
1,0.063153839,0.063153839,0.063153839,0.063153839,0.063153839,0.063153839
3,0.313820539,0.313820539,0.313820539,0.313820539,0.313820539,0.313820539
3,0.539061249,0.539061249,0.539061249,0.539061249,0.539061249,0.539061249
2,0.131674508,0.131674508,0.131674508,0.131674508,0.131674508,0.131674508
2,0.122601444,0.122601444,0.122601444,0.122601444,0.122601444,0.122601444
3,1.200722343,1.200722343,1.200722343,1.200722343,1.200722343,1.200722343
3,0.292129575,0.292129575,0.292129575,0.292129575,0.292129575,0.292129575
1,0.113834377,0.113834377,0.113834377,0.113834377,0.113834377,0.113834377
5,0.230293793,0.230293793,0.230293793,0.230293793,0.230293793,0.230293793
2,0.164531961,0.164531961,0.164531961,0.164531961,0.164531961,0.164531961
3,0.097879676,0.097879676,0.097879676,0.097879676,0.097879676,0.097879676
3,0.165716574,0.165716574,0.165716574,0.165716574,0.165716574,0.165716574
2,0.180216299,0.180216299,0.180216299,0.180216299,0.180216299,0.180216299
2,0.231494301,0.231494301,0.231494301,0.231494301,0.231494301,0.231494301
1,0.134485323,0.134485323,0.134485323,0.134485323,0.134485323,0.134485323
5,0.284569437,0.284569437,0.284569437,0.284569437,0.284569437,0.284569437
5,0.206951821,0.206951821,0.206951821,0.206951821,0.206951821,0.206951821
2,0.145045812,0.145045812,0.145045812,0.145045812,0.145045812,0.145045812
3,0.452007114,0.452007114,0.452007114,0.452007114,0.452007114,0.452007114
3,0.379224719,0.379224719,0.379224719,0.379224719,0.379224719,0.379224719
3,0.138390461,0.138390461,0.138390461,0.138390461,0.138390461,0.138390461
1,0.607944121,0.607944121,0.607944121,0.607944121,0.607944121,0.607944121
2,0.459926022,0.459926022,0.459926022,0.459926022,0.459926022,0.459926022
2,0.093422716,0.093422716,0.093422716,0.093422716,0.093422716,0.093422716
3,0.572419396,0.572419396,0.572419396,0.572419396,0.572419396,0.572419396
2,0.240186151,0.240186151,0.240186151,0.240186151,0.240186151,0.240186151
4,0.158040328,0.158040328,0.158040328,0.158040328,0.158040328,0.158040328
2,0.123596039,0.123596039,0.123596039,0.123596039,0.123596039,0.123596039
4,0.099840748,0.099840748,0.099840748,0.099840748,0.099840748,0.099840748
2,0.18379852,0.18379852,0.18379852,0.18379852,0.18379852,0.18379852
4,0.988167715,0.988167715,0.988167715,0.988167715,0.988167715,0.988167715
5,0.293652716,0.293652716,0.293652716,0.293652716,0.293652716,0.293652716
2,0.256804623,0.256804623,0.256804623,0.256804623,0.256804623,0.256804623
2,0.20154182,0.20154182,0.20154182,0.20154182,0.20154182,0.20154182
2,0.156140266,0.156140266,0.156140266,0.156140266,0.156140266,0.156140266
4,0.23098128,0.23098128,0.23098128,0.23098128,0.23098128,0.23098128
2,1.313004432,1.313004432,1.313004432,1.313004432,1.313004432,1.313004432
1,0.208377003,0.208377003,0.208377003,0.208377003,0.208377003,0.208377003
3,0.173644681,0.173644681,0.173644681,0.173644681,0.173644681,0.173644681
4,0.196326968,0.196326968,0.196326968,0.196326968,0.196326968,0.196326968
3,0.163961969,0.163961969,0.163961969,0.163961969,0.163961969,0.163961969
2,0.16831167,0.16831167,0.16831167,0.16831167,0.16831167,0.16831167
2,0.094104139,0.094104139,0.094104139,0.094104139,0.094104139,0.094104139
2,0.110378088,0.110378088,0.110378088,0.110378088,0.110378088,0.110378088
5,0.412206775,0.412206775,0.412206775,0.412206775,0.412206775,0.412206775
2,0.475766938,0.475766938,0.475766938,0.475766938,0.475766938,0.475766938
2,0.123410064,0.123410064,0.123410064,0.123410064,0.123410064,0.123410064
3,0.172015099,0.172015099,0.172015099,0.172015099,0.172015099,0.172015099
3,0.547570022,0.547570022,0.547570022,0.547570022,0.547570022,0.547570022
2,0.205737345,0.205737345,0.205737345,0.205737345,0.205737345,0.205737345
2,0.15825417,0.15825417,0.15825417,0.15825417,0.15825417,0.15825417
3,0.176436922,0.176436922,0.176436922,0.176436922,0.176436922,0.176436922
3,0.140857534,0.140857534,0.140857534,0.140857534,0.140857534,0.140857534
2,0.142518552,0.142518552,0.142518552,0.142518552,0.142518552,0.142518552
4,0.090342912,0.090342912,0.090342912,0.090342912,0.090342912,0.090342912
2,0.409444821,0.409444821,0.409444821,0.409444821,0.409444821,0.409444821
3,0.168154692,0.168154692,0.168154692,0.168154692,0.168154692,0.168154692
3,0.302606353,0.302606353,0.302606353,0.302606353,0.302606353,0.302606353
2,0.111112178,0.111112178,0.111112178,0.111112178,0.111112178,0.111112178
2,0.222892609,0.222892609,0.222892609,0.222892609,0.222892609,0.222892609
2,0.124283358,0.124283358,0.124283358,0.124283358,0.124283358,0.124283358
2,0.143814849,0.143814849,0.143814849,0.143814849,0.143814849,0.143814849
1,0.194891992,0.194891992,0.194891992,0.194891992,0.194891992,0.194891992
2,0.295168921,0.295168921,0.295168921,0.295168921,0.295168921,0.295168921
1,0.979444593,0.979444593,0.979444593,0.979444593,0.979444593,0.979444593
5,0.230379379,0.230379379,0.230379379,0.230379379,0.230379379,0.230379379
3,0.134345165,0.134345165,0.134345165,0.134345165,0.134345165,0.134345165
1,0.200256895,0.200256895,0.200256895,0.200256895,0.200256895,0.200256895
2,0.752812721,0.752812721,0.752812721,0.752812721,0.752812721,0.752812721
2,0.1279601,0.1279601,0.1279601,0.1279601,0.1279601,0.1279601
4,0.366249009,0.366249009,0.366249009,0.366249009,0.366249009,0.366249009
2,0.199662997,0.199662997,0.199662997,0.199662997,0.199662997,0.199662997
2,0.112145061,0.112145061,0.112145061,0.112145061,0.112145061,0.112145061
1,0.086870856,0.086870856,0.086870856,0.086870856,0.086870856,0.086870856
4,0.081751018,0.081751018,0.081751018,0.081751018,0.081751018,0.081751018
1,0.058509866,0.058509866,0.058509866,0.058509866,0.058509866,0.058509866
3,0.147770236,0.147770236,0.147770236,0.147770236,0.147770236,0.147770236
4,0.10055253,0.10055253,0.10055253,0.10055253,0.10055253,0.10055253
3,0.109859178,0.109859178,0.109859178,0.109859178,0.109859178,0.109859178
3,0.281112579,0.281112579,0.281112579,0.281112579,0.281112579,0.281112579
3,0.381335114,0.381335114,0.381335114,0.381335114,0.381335114,0.381335114
2,0.528115171,0.528115171,0.528115171,0.528115171,0.528115171,0.528115171
3,0.128710919,0.128710919,0.128710919,0.128710919,0.128710919,0.128710919
6,0.276453927,0.276453927,0.276453927,0.276453927,0.276453927,0.276453927
2,0.18793649,0.18793649,0.18793649,0.18793649,0.18793649,0.18793649
4,0.148329124,0.148329124,0.148329124,0.148329124,0.148329124,0.148329124
2,0.408994097,0.408994097,0.408994097,0.408994097,0.408994097,0.408994097
6,0.344770192,0.344770192,0.344770192,0.344770192,0.344770192,0.344770192
2,0.688751096,0.688751096,0.688751096,0.688751096,0.688751096,0.688751096
2,1.274261758,1.274261758,1.274261758,1.274261758,1.274261758,1.274261758
3,0.113641865,0.113641865,0.113641865,0.113641865,0.113641865,0.113641865
2,0.202259288,0.202259288,0.202259288,0.202259288,0.202259288,0.202259288
2,0.14444723,0.14444723,0.14444723,0.14444723,0.14444723,0.14444723
3,0.47485645,0.47485645,0.47485645,0.47485645,0.47485645,0.47485645
2,0.135056707,0.135056707,0.135056707,0.135056707,0.135056707,0.135056707
3,0.299749034,0.299749034,0.299749034,0.299749034,0.299749034,0.299749034
2,0.394509695,0.394509695,0.394509695,0.394509695,0.394509695,0.394509695
2,0.177728557,0.177728557,0.177728557,0.177728557,0.177728557,0.177728557
2,0.092979827,0.092979827,0.092979827,0.092979827,0.092979827,0.092979827
3,0.530909034,0.530909034,0.530909034,0.530909034,0.530909034,0.530909034
2,0.138858406,0.138858406,0.138858406,0.138858406,0.138858406,0.138858406
2,0.227253735,0.227253735,0.227253735,0.227253735,0.227253735,0.227253735
6,0.11584164,0.11584164,0.11584164,0.11584164,0.11584164,0.11584164
3,0.253855314,0.253855314,0.253855314,0.253855314,0.253855314,0.253855314
2,0.077760444,0.077760444,0.077760444,0.077760444,0.077760444,0.077760444
3,0.264505764,0.264505764,0.264505764,0.264505764,0.264505764,0.264505764
3,0.169512604,0.169512604,0.169512604,0.169512604,0.169512604,0.169512604
5,0.510894664,0.510894664,0.510894664,0.510894664,0.510894664,0.510894664
3,0.234041835,0.234041835,0.234041835,0.234041835,0.234041835,0.234041835
4,0.228426809,0.228426809,0.228426809,0.228426809,0.228426809,0.228426809
1,0.86646202,0.86646202,0.86646202,0.86646202,0.86646202,0.86646202
3,0.194401883,0.194401883,0.194401883,0.194401883,0.194401883,0.194401883
3,0.105887693,0.105887693,0.105887693,0.105887693,0.105887693,0.105887693
4,0.535234945,0.535234945,0.535234945,0.535234945,0.535234945,0.535234945
3,0.07347139,0.07347139,0.07347139,0.07347139,0.07347139,0.07347139
5,0.123139958,0.123139958,0.123139958,0.123139958,0.123139958,0.123139958
2,0.093312909,0.093312909,0.093312909,0.093312909,0.093312909,0.093312909
6,0.372926088,0.372926088,0.372926088,0.372926088,0.372926088,0.372926088
3,0.17074744,0.17074744,0.17074744,0.17074744,0.17074744,0.17074744
2,0.876815721,0.876815721,0.876815721,0.876815721,0.876815721,0.876815721
2,0.121394353,0.121394353,0.121394353,0.121394353,0.121394353,0.121394353
2,0.326904207,0.326904207,0.326904207,0.326904207,0.326904207,0.326904207
3,0.104217371,0.104217371,0.104217371,0.104217371,0.104217371,0.104217371
5,0.237047424,0.237047424,0.237047424,0.237047424,0.237047424,0.237047424
3,0.678710322,0.678710322,0.678710322,0.678710322,0.678710322,0.678710322
5,0.673162093,0.673162093,0.673162093,0.673162093,0.673162093,0.673162093
3,0.531165992,0.531165992,0.531165992,0.531165992,0.531165992,0.531165992
3,0.751433788,0.751433788,0.751433788,0.751433788,0.751433788,0.751433788
4,0.327017024,0.327017024,0.327017024,0.327017024,0.327017024,0.327017024
2,0.125704859,0.125704859,0.125704859,0.125704859,0.125704859,0.125704859
5,0.331327304,0.331327304,0.331327304,0.331327304,0.331327304,0.331327304
4,0.072515252,0.072515252,0.072515252,0.072515252,0.072515252,0.072515252
2,0.142482953,0.142482953,0.142482953,0.142482953,0.142482953,0.142482953
1,0.075666612,0.075666612,0.075666612,0.075666612,0.075666612,0.075666612
2,0.240884895,0.240884895,0.240884895,0.240884895,0.240884895,0.240884895
5,0.125008224,0.125008224,0.125008224,0.125008224,0.125008224,0.125008224
3,0.22972795,0.22972795,0.22972795,0.22972795,0.22972795,0.22972795
2,0.287346878,0.287346878,0.287346878,0.287346878,0.287346878,0.287346878
3,0.294324369,0.294324369,0.294324369,0.294324369,0.294324369,0.294324369
4,0.13482313,0.13482313,0.13482313,0.13482313,0.13482313,0.13482313
2,0.521063014,0.521063014,0.521063014,0.521063014,0.521063014,0.521063014
3,0.159699288,0.159699288,0.159699288,0.159699288,0.159699288,0.159699288
2,0.071962424,0.071962424,0.071962424,0.071962424,0.071962424,0.071962424
4,0.113363069,0.113363069,0.113363069,0.113363069,0.113363069,0.113363069
3,0.14668608,0.14668608,0.14668608,0.14668608,0.14668608,0.14668608
3,0.406957793,0.406957793,0.406957793,0.406957793,0.406957793,0.406957793
2,0.091811792,0.091811792,0.091811792,0.091811792,0.091811792,0.091811792
5,0.050618535,0.050618535,0.050618535,0.050618535,0.050618535,0.050618535
2,0.709351329,0.709351329,0.709351329,0.709351329,0.709351329,0.709351329
2,0.629324916,0.629324916,0.629324916,0.629324916,0.629324916,0.629324916
3,0.120106739,0.120106739,0.120106739,0.120106739,0.120106739,0.120106739
2,0.21868602,0.21868602,0.21868602,0.21868602,0.21868602,0.21868602
4,0.166385218,0.166385218,0.166385218,0.166385218,0.166385218,0.166385218
3,0.261139175,0.261139175,0.261139175,0.261139175,0.261139175,0.261139175
2,0.087660978,0.087660978,0.087660978,0.087660978,0.087660978,0.087660978
5,0.158191675,0.158191675,0.158191675,0.158191675,0.158191675,0.158191675
2,0.243850459,0.243850459,0.243850459,0.243850459,0.243850459,0.243850459
1,0.463760095,0.463760095,0.463760095,0.463760095,0.463760095,0.463760095
2,0.175012847,0.175012847,0.175012847,0.175012847,0.175012847,0.175012847
6,0.081100699,0.081100699,0.081100699,0.081100699,0.081100699,0.081100699
2,0.101387596,0.101387596,0.101387596,0.101387596,0.101387596,0.101387596
2,0.128525643,0.128525643,0.128525643,0.128525643,0.128525643,0.128525643
2,1.631780766,1.631780766,1.631780766,1.631780766,1.631780766,1.631780766
3,0.194406661,0.194406661,0.194406661,0.194406661,0.194406661,0.194406661
2,0.361567981,0.361567981,0.361567981,0.361567981,0.361567981,0.361567981
1,0.120515804,0.120515804,0.120515804,0.120515804,0.120515804,0.120515804
3,0.234402242,0.234402242,0.234402242,0.234402242,0.234402242,0.234402242
3,0.249281824,0.249281824,0.249281824,0.249281824,0.249281824,0.249281824
4,0.178224039,0.178224039,0.178224039,0.178224039,0.178224039,0.178224039
4,0.146002176,0.146002176,0.146002176,0.146002176,0.146002176,0.146002176
4,0.098092104,0.098092104,0.098092104,0.098092104,0.098092104,0.098092104
3,0.143421273,0.143421273,0.143421273,0.143421273,0.143421273,0.143421273
3,0.27968905,0.27968905,0.27968905,0.27968905,0.27968905,0.27968905
3,0.255666966,0.255666966,0.255666966,0.255666966,0.255666966,0.255666966
2,0.153060232,0.153060232,0.153060232,0.153060232,0.153060232,0.153060232
2,0.117479929,0.117479929,0.117479929,0.117479929,0.117479929,0.117479929
2,0.140928047,0.140928047,0.140928047,0.140928047,0.140928047,0.140928047
2,0.148384897,0.148384897,0.148384897,0.148384897,0.148384897,0.148384897
1,0.568870538,0.568870538,0.568870538,0.568870538,0.568870538,0.568870538
3,0.078815493,0.078815493,0.078815493,0.078815493,0.078815493,0.078815493
2,0.187141665,0.187141665,0.187141665,0.187141665,0.187141665,0.187141665
3,0.136472283,0.136472283,0.136472283,0.136472283,0.136472283,0.136472283
2,0.132574748,0.132574748,0.132574748,0.132574748,0.132574748,0.132574748
3,0.284338935,0.284338935,0.284338935,0.284338935,0.284338935,0.284338935
2,0.142610615,0.142610615,0.142610615,0.142610615,0.142610615,0.142610615
3,0.45876469,0.45876469,0.45876469,0.45876469,0.45876469,0.45876469
3,0.099283383,0.099283383,0.099283383,0.099283383,0.099283383,0.099283383
2,0.185681033,0.185681033,0.185681033,0.185681033,0.185681033,0.185681033
2,0.226349728,0.226349728,0.226349728,0.226349728,0.226349728,0.226349728
