,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3429,-0.13674015,-0.24076144,-0.1888461,-0.74177235,-0.17465715,-0.1322756,-0.15640566,0.13710484,-0.3536648,-0.01589983,-0.91348714,-0.110752605,0.00025712306,0.001255102,0.14993517,-0.15519649,1
844,1.5095303,-1.0314999,1.2037455,0.5782241,-0.97482616,0.71667606,1.9110316,-1.2200729,1.4261733,-0.8071271,-0.25266838,0.5566461,-1.0602671,-1.1872264,-1.0093926,0.17137726,1
36,-0.13674015,-0.28566006,-0.1888461,-0.74177235,-0.03990135,-0.1322756,-0.15640566,-0.48167035,-0.3536648,-1.0315293,-0.91348714,0.11258613,-1.0085194,-0.60467124,-0.4992671,-0.15519649,1
9683,0.98118395,-0.34576663,1.094538,-0.74177235,0.19337405,0.8444102,0.22278811,-0.64699745,0.85934204,-0.36882326,0.039435953,0.5647145,-1.0602671,-0.57763284,-1.0093926,0.6722714,1
2649,0.8607557,-0.48431587,0.63449484,-0.74177235,-0.022629324,0.75927067,0.5618992,-0.8830842,0.66724396,-0.26023746,-0.75880355,0.4469042,-1.0602671,-0.6961362,-1.0093926,0.67533505,1
7909,0.9956406,-0.30520537,1.3144315,-0.74177235,-0.32934695,1.3113908,0.5195286,-0.5720076,0.5108332,-0.23439166,-0.4157338,0.65474397,-1.0602671,-0.7205738,-0.8466022,1.1548122,1
6266,0.7476725,-0.14313836,0.84188604,-0.74177235,-0.37121704,0.81987333,0.6441042,-0.24582808,0.110249065,-0.41598,-0.57434833,0.57658607,-1.0602671,-0.48915216,-1.0093926,0.5238515,1
7135,-0.13674015,-0.35922238,0.7287362,-0.74177235,-1.0644995,0.59080654,0.13434252,-1.2200729,-0.09120963,-1.0315293,-0.91348714,1.7264737,-1.0602671,-1.1872264,-1.0093926,1.5664691,1
8807,0.15332536,-0.4281601,-0.1888461,-0.74177235,-0.49446648,-0.1322756,0.25003228,-0.2669721,-0.008028266,-0.16750363,-0.91348714,-0.110752605,-0.30832386,-0.37466004,-0.25832656,-0.15519649,1
2467,0.7777989,-0.6912663,-0.034584317,-0.74177235,-0.34999824,-0.1322756,-0.15640566,-0.47250852,0.58490855,-0.252979,-0.91348714,-0.110752605,-0.56645465,-0.51900053,-0.19796309,-0.15519649,1
7480,1.5897228,-0.881762,1.3442466,-0.065379106,-0.5217137,1.2843848,0.2475854,-1.2200729,1.4268508,-0.5991108,-0.91348714,0.7309899,-1.0602671,-1.1872264,-1.0093926,0.6799836,1
15518,1.5986181,-1.0473027,0.92545617,-0.111791655,-1.0644995,0.7266051,1.2606223,-1.2200729,1.102196,-0.9365962,-0.91348714,-0.110752605,-1.0602671,-1.1872264,-1.0030227,-0.012266759,1
4658,0.4244887,-1.0473027,-0.1888461,-0.39039803,-1.0522422,-0.1322756,0.5808416,-1.2200729,0.74645936,-0.88509566,-0.91348714,-0.110752605,-0.23653777,-1.021286,-0.20742331,-0.15519649,1
2383,0.41164285,-1.0473027,0.6163723,-0.74177235,-0.5434589,0.57067686,0.023805464,-1.2200729,0.87127775,-1.0315293,-0.91348714,0.34271362,-1.0602671,-0.9305336,-1.0093926,0.4331688,1
10485,-0.13674015,0.29616192,-0.1888461,-0.74177235,-0.11888234,-0.1322756,-0.15640566,0.34105432,-0.3536648,0.07810417,-0.89893025,-0.110752605,0.0681627,0.3185124,0.1718818,-0.15519649,1
11605,0.47610706,-0.2433925,-0.1888461,-0.74177235,-0.23857617,-0.1322756,0.3008612,-0.07650578,-0.24166875,0.20489584,-0.68830377,-0.110752605,-0.19317229,-0.22159722,-0.023764651,-0.15519649,1
4607,0.99162316,-1.0473027,0.3580374,-0.6293859,-0.7312449,0.7638529,0.67745334,-1.1415743,0.6618886,-0.84148794,-0.91348714,0.4678907,-1.0602671,-1.1126953,-1.0093926,0.9789188,1
2739,-0.12555484,0.33191794,0.93563104,-0.74177235,-0.2554102,1.2375846,0.6786365,-0.46576548,-0.3536648,-0.21765123,-0.21527725,0.79335654,-1.0602671,-0.43390745,-1.0093926,1.170344,1
10680,-0.13674015,-0.33770213,-0.1888461,-0.6475098,-0.5996293,-0.1322756,-0.11495505,-0.69128937,-0.036434826,-0.2832931,-0.6187367,-0.110752605,-0.18349631,-0.6073614,-0.14099121,-0.15519649,1
12549,0.9282291,-0.7079339,0.7042888,-0.74177235,-0.20268679,0.9715272,0.63031834,-0.86465204,0.6746371,-0.17360522,-0.7854386,0.49112055,-1.0602671,-0.8469435,-1.0093926,0.8608065,1
2184,-0.13674015,-0.4713458,-0.1888461,-0.74177235,-1.0644995,-0.1322756,-0.100412816,-1.1428229,-0.3536648,-0.6990856,-0.91348714,0.018111518,-0.4142245,-1.1872264,-0.73374975,-0.15519649,1
5574,1.259094,-1.0473027,0.9364122,-0.52315915,-1.0644995,0.96139777,1.4377036,-1.2200729,0.96196985,-0.88290703,-0.91348714,-0.110752605,-0.8898758,-1.1872264,-0.9839899,-0.025904553,1
11905,0.9056766,-0.414219,0.6117359,-0.74177235,-0.12259486,0.7551177,0.67965144,-0.78879803,0.47918922,-0.08600138,-0.6543345,0.52304953,-1.0602671,-0.69276947,-1.0093926,0.83418643,1
12005,0.8707914,-0.6598768,0.63073564,-0.74177235,-0.19116552,0.87764335,0.55611,-0.7584876,0.49726874,-0.16475815,-0.6388725,0.505541,-1.0602671,-0.73034537,-1.0093926,0.9089874,1
5716,0.978579,-0.147628,1.8295665,-0.5336905,-0.14385127,1.37435,0.009898661,-1.2200729,1.0095344,-0.575106,-0.18699133,1.1365838,-1.0602671,-0.9298432,-1.0093926,0.974393,1
12788,1.4548093,-0.90118986,1.1158797,0.14835413,-0.62794155,0.5503185,1.6449,-1.2200729,1.3702037,-0.6924927,-0.41819286,0.562374,-1.0602671,-1.1872264,-1.0093926,0.12455631,1
6602,1.2740623,-1.0473027,0.5030256,-0.74177235,-1.0644995,0.5073757,0.41192716,-1.2200729,0.89809924,-1.0060701,-0.91348714,-0.110752605,-0.18480963,-1.1872264,0.1115333,-0.15519649,1
14770,0.8445282,-1.0473027,0.3427528,-0.74177235,-0.91952556,0.7817156,0.64117455,-1.1272959,0.57316256,-0.95490944,-0.91348714,0.5146718,-1.0602671,-1.1200376,-1.0093926,1.0978395,1
8360,0.5190119,-0.528743,1.3750308,-0.4424288,-0.52193934,1.2642239,0.121177785,-1.2031711,0.6029639,-0.67694306,-0.34241062,0.9296298,-1.0602671,-0.8827562,-1.0093926,1.6079415,1
11179,1.505192,-1.0473027,1.1408285,-0.74177235,-1.0644995,1.1485825,1.4313166,-1.2200729,1.206445,-1.0315293,-0.91348714,0.091687314,-1.0602671,-1.1872264,-1.0093926,0.09741893,1
1107,0.6933941,-1.0473027,-0.112682715,-0.74177235,-1.0644995,0.090191655,0.55890936,-1.2200729,0.15807883,-1.0315293,-0.91348714,-0.110752605,-0.08098038,-1.1872264,-0.19871362,-0.15519649,1
9667,1.6609806,-1.0473027,0.35887018,-0.74177235,-1.0644995,0.13463242,1.4726919,-1.2200729,1.0346792,-1.0315293,-0.91348714,-0.110752605,-0.14748397,-1.1872264,-0.18699713,-0.15519649,1
3885,0.8236467,-1.0473027,0.52765805,-0.710327,-1.0644995,-0.1322756,1.9767417,-1.2200729,2.1199107,-1.0315293,-0.91348714,1.0575321,-1.0602671,-1.1872264,-1.0093926,0.27659377,1
2764,0.50928956,-1.0473027,0.1329913,-0.6342861,-1.0644995,-0.1322756,0.88954604,-1.2200729,1.1987144,-1.0315293,-0.91348714,-0.110752605,-0.22272061,-1.1872264,-0.09680226,-0.15519649,1
1171,-0.13674015,0.7771677,0.5575281,-0.74177235,0.3010521,0.8450148,-0.15640566,0.17241749,-0.3536648,0.36510593,0.25197497,0.673868,-0.77678907,0.115101844,-0.7309116,1.1037115,1
13398,0.18430574,-0.0008287172,0.740848,-0.74177235,-0.13423437,1.0115788,0.32702366,-0.7015617,-0.3536648,-0.32354045,-0.4556935,0.8109095,-1.0602671,-0.5374113,-1.0093926,1.3077518,1
3748,1.4583066,-0.8039387,1.1621954,-0.74177235,-0.48158997,0.85967386,0.30999482,-1.1360708,1.2871826,-0.4993987,-0.91348714,0.5903663,-1.0602671,-1.1872264,-1.0093926,0.33381617,1
10501,-0.12979202,0.28924912,1.0631558,-0.74177235,-0.34032926,1.0883412,0.23306234,-0.2971338,-0.3536648,-0.5664902,0.19742784,1.0528668,-1.0602671,-0.40404144,-1.0093926,1.4247172,1
7423,-0.13674015,-0.6037069,0.5716287,-0.74177235,-1.0644995,-0.13097309,0.6097924,-1.2200729,0.4749114,-1.0315293,-0.91348714,1.7075917,-1.0602671,-1.1872264,-1.0093926,1.2509583,1
8096,-0.13674015,0.6077459,-0.1888461,1.6844679,0.5101421,-0.1322756,-0.15640566,0.6513481,-0.3536648,0.46157795,1.4074118,-0.110752605,0.5524744,0.39097077,0.5117676,-0.15519649,2
3552,-0.13674015,-1.0473027,0.40168694,-0.2611958,-0.48748118,-0.1322756,-0.15640566,-0.47575665,-0.3536648,-0.6827486,-0.4035147,0.37802237,-1.0602671,-1.0000947,-1.0093926,-0.14713854,1
3085,0.15650879,0.35750407,0.7791981,-0.74177235,-0.27126738,1.2155013,0.7611167,-0.39250928,-0.3536648,-0.19532754,0.26049662,0.8888112,-0.9184557,-0.514914,-1.0093926,1.6776707,1
12110,0.74906754,-1.0473027,0.8272595,-0.74177235,-1.0644995,0.9919794,0.2859752,-1.2200729,1.4151398,-1.0315293,-0.91348714,1.6864568,-1.0602671,-1.1872264,-1.0093926,1.5037414,1
5096,1.3127303,-1.0473027,1.2452247,0.4551255,-1.0644995,1.089767,1.8598659,-1.2200729,1.3051862,-0.8777237,-0.43916583,0.6496258,-1.0602671,-1.1872264,-1.0093926,0.29315245,1
3630,0.65831995,-1.0473027,0.85415006,0.33648878,-1.0644995,-0.054407395,1.0143062,-1.2200729,1.0541564,-1.0315293,-0.648223,0.19305505,-1.0602671,-1.1872264,-1.0093926,-0.15519649,1
5915,-0.13674015,-0.20114534,0.98343575,-0.74177235,-0.5300138,0.71377856,-0.15640566,-1.2200729,0.516857,-1.0315293,-0.91348714,1.312171,-1.0602671,-1.1872264,-1.0093926,1.1906686,1
16191,-0.13674015,1.3449168,-0.1888461,1.1729755,1.2159687,-0.1322756,-0.15640566,1.542558,-0.3536648,1.1884631,1.0134547,-0.110752605,1.3060875,1.4803632,1.682997,-0.15519649,2
3788,-0.13674015,-1.0473027,0.16492537,-0.74177235,-1.0644995,-0.1322756,-0.15640566,-1.2200729,0.0025067308,-1.0315293,-0.91348714,2.3807807,-1.0602671,-1.1872264,-1.0093926,1.5258641,1
12337,1.5766752,-1.0473027,1.2678524,-0.31761152,-1.0644995,1.2653772,0.3045292,-1.2200729,1.2056482,-0.9000488,-0.91348714,-0.110752605,-0.94351566,-1.1872264,-0.8142285,0.5399757,1
3850,0.8785585,-0.02339167,1.2811142,0.074701056,-0.2978353,0.5157095,1.4187812,-1.2200729,0.9045016,-0.6254245,0.4187302,1.0035753,-1.0602671,-1.0593972,-1.0093926,0.89290595,1
15934,0.8911702,-1.0473027,0.49635133,-0.74177235,-0.4782723,0.65781224,0.666972,-1.1692084,0.7972026,-0.83435905,-0.9056137,0.4376562,-1.0602671,-0.9723215,-1.0093926,0.68905836,1
8879,1.2026203,-0.7598007,1.2635841,0.06296068,-0.8553531,0.8799398,1.4421499,-1.2200729,0.9558098,-0.73953146,0.002349714,0.5521057,-1.0602671,-1.1872264,-1.0093926,0.684407,1
9828,-0.08215022,-0.4186893,0.74448377,-0.74177235,-1.0644995,1.0573325,-0.15640566,-1.2200729,-0.34089956,-1.0315293,-0.91348714,2.853063,-1.0602671,-1.1872264,-1.0093926,2.906141,1
11262,-0.13674015,0.1487266,-0.1888461,-0.74177235,0.22195885,-0.1322756,-0.15640566,0.4945615,-0.3536648,0.41263002,-0.0850511,-0.110752605,0.21084213,0.41643688,0.46698868,-0.15519649,2
6240,0.9287642,-0.91523373,0.42838028,-0.74177235,-0.49880028,0.8258798,0.6431774,-0.96351427,0.49067774,-0.5037707,-0.91348714,0.4402771,-1.0602671,-0.9367537,-1.0093926,0.8460379,1
2277,-0.13674015,-0.3946911,0.22969209,-0.74177235,-1.0644995,0.44089198,0.087027386,-1.2200729,-0.3536648,-1.0315293,-0.91348714,1.5798336,-1.0602671,-1.1872264,-1.0093926,1.8630886,1
8079,0.29435682,0.0841991,0.81569725,-0.74177235,0.09862323,1.1064413,0.38290697,-0.61629647,-0.24035569,-0.15701349,-0.2654775,0.77317905,-1.0602671,-0.47235888,-1.0093926,1.2157099,1
12224,0.9485898,-1.0473027,0.9284812,-0.74177235,-1.0644995,-0.1322756,0.82167125,-1.2200729,2.1117404,-1.0315293,-0.91348714,-0.110752605,-0.6332992,-1.1872264,-0.119012214,-0.15519649,1
5142,0.21440698,-1.0473027,-0.1888461,-0.74177235,-1.0644995,-0.1322756,-0.15640566,-1.2200729,1.4450616,-1.0315293,-0.91348714,-0.110752605,-0.9057597,-1.1872264,-0.8242032,-0.15519649,1
2270,-0.13674015,-0.42420083,0.77028614,-0.74177235,-1.0644995,0.5333394,-0.15640566,-1.2200729,0.30302823,-1.0315293,-0.91348714,1.6725755,-1.0602671,-1.1872264,-1.0093926,1.42326,1
2776,-0.13674015,0.2454994,0.9544632,-0.74177235,-0.18257205,1.0947196,-0.03972759,-0.19181961,-0.3536648,-0.5211037,-0.2473402,0.946935,-1.0602671,-0.270845,-1.0093926,1.3487844,1
6183,0.9698634,-0.5407632,0.69182384,-0.74177235,-0.65470856,0.76914066,0.7916771,-1.2200729,0.94545525,-0.76690257,-0.91348714,1.0306618,-1.0602671,-1.1872264,-1.0093926,0.7813068,1
2543,0.81429607,-0.3106873,0.8259401,-0.37644058,0.2374016,0.7892438,0.06788351,-0.72811973,0.75831085,0.12101308,0.26020342,0.33483163,-1.0602671,-0.52792597,-0.85971034,0.5518808,1
13477,0.8386298,-1.0473027,0.09655197,-0.74177235,-1.0644995,0.07869197,0.78398544,-0.9789761,0.6210503,-0.9441805,-0.91348714,-0.110752605,-0.22584505,-1.0653716,-0.23305343,-0.15519649,1
12727,1.4766163,-1.0473027,1.1463096,0.37143332,-0.7545157,0.49447045,1.721456,-1.2200729,1.6051838,-0.88192225,-0.37484238,0.65246195,-1.0602671,-1.1872264,-1.0093926,0.16360472,1
12165,-0.13674015,-0.4612241,-0.1888461,-0.13377734,-1.0644995,-0.1322756,-0.15640566,-0.611047,-0.3536648,-1.02892,-0.5611257,-0.110752605,-0.2649174,-0.9079222,-0.3228823,-0.15519649,1
6556,-0.13674015,-1.0473027,0.8337981,-0.74177235,-1.0644995,-0.1322756,-0.15640566,-1.2200729,-0.27619487,-1.0315293,-0.91348714,1.6002136,-1.0602671,-1.1872264,-1.0093926,0.93557733,1
5593,-0.13674015,-0.041992627,0.40862647,0.15163776,0.16307513,-0.0793468,-0.15640566,0.069555625,-0.3536648,0.032408267,1.0206324,-0.110752605,-0.5421378,-0.47051755,-1.0017161,0.07185731,1
814,1.1713272,-1.0473027,0.97275,-0.74177235,-0.91744804,0.9136185,1.1988394,-0.96993744,0.5537976,-0.35069168,-0.82670826,-0.10025379,-0.79140604,-1.0406064,-0.70341927,0.06854847,1
10221,0.09506816,-0.21044926,1.0016991,-0.74177235,-0.38496077,0.99024373,0.04995355,-1.2200729,0.21972957,-1.0052496,-0.83190817,1.034953,-1.0602671,-1.1195412,-1.0093926,1.2044675,1
10875,0.3336896,0.11803997,0.86021215,-0.74177235,-0.08299764,1.0702353,0.67508453,-0.7153218,-0.25779465,-0.27559283,-0.18576685,0.7347272,-1.0602671,-0.5455219,-1.0093926,1.1113827,1
13420,0.23242079,-0.46142972,1.086897,0.34226033,-0.85578847,1.2248394,0.7742471,-0.69139147,0.08937232,-0.5578499,0.61487347,1.0672122,-0.998435,-0.928925,-1.0093926,2.1550946,1
14538,1.4220198,-1.0473027,1.4848611,-0.10454715,-0.5180382,1.2684151,0.02914389,-1.2200729,1.6076181,-0.5890592,-0.8687153,0.6088442,-1.0602671,-1.1872264,-1.0093926,0.63408804,1
2133,0.54350096,-1.0473027,-0.1888461,-0.74177235,-0.6002467,-0.1322756,-0.15640566,-0.2663748,0.5649454,-0.30095118,-0.91348714,-0.110752605,-0.19309075,-0.48660412,-0.241551,-0.15519649,1
10879,0.8562205,-0.69029,1.0170028,-0.40494946,-0.951075,1.1393385,1.1598334,-1.133234,0.27806073,-0.55810004,-0.16420011,0.33167204,-0.88341355,-1.0715936,-1.0093926,1.0116876,1
7392,0.92260283,-0.9653402,0.6634492,-0.74177235,-0.38557363,0.605552,0.21151386,-1.0222964,1.0107815,-1.0315293,-0.13841249,0.428253,-1.0602671,-0.84393203,-1.0093926,0.8409553,1
7009,1.0638074,-1.0473027,0.9026799,-0.28884327,-1.0644995,1.1657456,1.3355863,-1.2200729,0.78342795,-1.0315293,-0.91348714,-0.0072112987,-1.0092103,-1.1872264,-1.0093926,0.25908634,1
6628,1.3410933,-1.0473027,0.56525874,-0.74177235,-1.0644995,0.41930225,1.0183045,-1.189403,0.65878695,-0.974033,-0.91348714,-0.110752605,-0.21599662,-1.1872264,-0.08351982,-0.15519649,1
12245,1.0769804,-0.16541964,0.74410075,-0.74177235,-0.6212207,0.66895604,1.3639965,-1.2200729,0.7355458,-0.4637592,-0.7058682,1.0919949,-1.0602671,-1.1872264,-1.0093926,0.9468398,1
5993,-0.13674015,0.31933722,-0.1888461,-0.74177235,-0.107907,-0.1322756,-0.15640566,0.49045703,-0.3536648,0.3815508,-0.4857739,-0.110752605,0.2817882,0.22023745,0.3845334,-0.15519649,1
228,-0.13674015,1.5486102,-0.1888461,0.17058502,0.82892895,-0.1322756,-0.15640566,1.0449158,-0.3536648,0.21580307,0.9819838,-0.110752605,0.7415995,1.0440745,0.80265605,-0.15519649,1
10432,0.6006172,-0.04778028,0.7210609,-0.5236033,-0.2795055,0.8158805,0.9086263,-0.92445755,0.047051065,-0.29739654,0.2131295,0.6782296,-1.0221282,-0.6611764,-1.0093926,1.1678065,1
5216,0.9100485,-1.0473027,1.4526775,-0.48414242,-1.0644995,1.6974553,1.6080986,-1.2200729,0.5376119,-1.0315293,-0.91348714,-0.03633427,-0.6058363,-1.1872264,-0.8272598,0.6933844,1
6893,0.57888186,-0.18064518,0.7456398,-0.74177235,-0.12593192,0.9986941,0.679099,-0.91087383,0.119922094,-0.45113432,-0.28898573,0.6981891,-1.0602671,-0.72253996,-1.0093926,1.153029,1
6840,1.0807129,-0.73929733,0.6056758,-0.4628262,-0.18252544,0.7377809,0.90580624,-0.9565071,0.8348322,-0.27829283,-0.51447713,0.44810885,-1.0602671,-0.87455493,-1.0093926,0.76045394,1
7753,0.3506974,-0.3355321,1.2174255,-0.74177235,-0.9160783,0.17399716,1.3082713,-1.2200729,0.9590548,-1.0315293,-0.8917905,1.4781867,-1.0602671,-1.1872264,-1.0093926,0.79188573,1
5479,1.4170191,-1.0473027,0.8050553,-0.74177235,-1.0644995,1.0585396,0.8300247,-1.2200729,1.0400167,-0.9520175,-0.91348714,-0.110752605,-0.58956766,-1.1872264,-0.494624,0.5525515,1
15327,0.6222763,-1.0473027,0.547803,-0.74177235,-0.535705,0.34327298,0.5922055,-1.2200729,1.0200272,-1.0315293,-0.81435645,0.32363474,-1.0602671,-1.1007966,-1.0093926,0.31753382,1
4027,-0.13674015,-0.84536946,0.9713695,-0.74177235,-1.0644995,0.118206516,-0.15640566,-1.2200729,0.8350536,-1.0315293,-0.91348714,2.311523,-1.0602671,-1.1872264,-1.0093926,1.4376397,1
6158,-0.13674015,-0.5112298,-0.1888461,1.4294666,0.030252583,-0.1322756,-0.15640566,-0.7107071,-0.26164803,-0.41703936,0.38466945,-0.110752605,-0.0692097,-0.32884726,0.1366919,-0.15519649,1
6745,-0.13674015,-0.31014708,-0.1888461,-0.74177235,-0.23972164,-0.1322756,-0.15640566,0.10603215,-0.3536648,0.07727202,-0.91348714,-0.110752605,-0.14096354,-0.02843254,-0.017533198,-0.15519649,2
2051,0.14717115,-0.49034065,0.45541778,-0.74177235,-0.12773684,0.4736994,0.12786107,-0.1693554,-0.25731546,-0.120216854,-0.183414,0.86330515,-1.0602671,-0.404147,-1.0093926,1.1338022,1
925,-0.06246088,0.32978803,1.1681436,-0.74177235,-0.28526536,0.9992612,0.3207192,-0.3621641,-0.3536648,-0.39666605,0.14748941,1.3820907,-1.0602671,-0.52290803,-1.0093926,1.5096334,1
462,1.134655,-0.48185003,1.030141,-0.74177235,-0.38059562,1.0517495,0.7694699,-1.2200729,0.9433464,-0.43597522,-0.91348714,0.87610483,-1.0602671,-1.1872264,-1.0093926,0.7961273,1
12018,-0.13674015,-0.49920103,0.750128,-0.74177235,-0.48586205,0.096562766,-0.15640566,-0.09147703,-0.3536648,-1.0315293,0.29266185,1.3051101,-1.0602671,-0.94898367,-1.0093926,1.0072237,1
7742,0.25652722,-0.11881291,0.9831038,-0.74177235,-0.5848715,1.0470816,0.8142577,-1.0472703,-0.05622201,-0.7426121,-0.31303647,0.86622494,-1.0602671,-0.8702362,-1.0093926,1.0156596,1
5777,0.88665,-0.5242537,1.2490919,-0.74177235,-0.9363037,1.3243145,1.2580639,-0.76090556,0.48904055,-0.82089555,-0.28009826,0.84827447,-1.0602671,-0.9243755,-1.0093926,0.6156522,1
6145,1.3931051,-1.0473027,0.079239145,-0.74177235,-1.0644995,0.10362786,1.2961217,-1.2200729,1.1270735,-1.0315293,-0.91348714,-0.110752605,0.024684582,-1.1872264,-0.04972138,-0.15519649,1
9982,-0.13674015,0.055175334,-0.1888461,-0.74177235,-0.16068424,-0.1322756,-0.15640566,0.17260353,-0.3536648,0.007778917,-0.91348714,-0.110752605,0.045735303,0.10899618,0.118120834,-0.15519649,1
8179,-0.13674015,-1.0008218,0.551222,-0.20848526,-0.072621986,-0.1322756,-0.15640566,-0.4566607,-0.3536648,-0.5528992,0.007214105,0.5838408,-1.0602671,-0.6888657,-1.0093926,0.29717392,1
6137,0.69620115,-0.28607938,0.69092613,-0.74177235,-0.27738714,0.9120422,0.346446,-0.24401253,-0.05873649,-0.21323507,0.060734294,0.71097815,-1.0602671,-0.46633375,-1.0093926,1.3549737,1
7109,0.81381273,-0.2487492,1.0210725,-0.36950514,-0.5358732,0.944531,1.0570322,-1.0954137,0.3920177,-0.5157398,0.13711885,0.6958582,-1.0602671,-0.9072089,-1.0093926,1.0669129,1
7381,0.59948975,-0.4102445,-0.15628935,-0.74177235,-0.09830423,-0.1322756,-0.15640566,-0.4706151,0.5168127,-0.038071927,-0.91348714,-0.110752605,-0.45318475,-0.36501262,-0.035115667,-0.15519649,2
5380,-0.008954299,-0.45203358,0.25523782,-0.74177235,-1.0644995,0.19491865,0.68505037,-1.2200729,0.20744835,-1.0315293,-0.91348714,1.4577376,-1.0602671,-1.1872264,-1.0093926,1.5821525,1
15028,0.79014784,-0.7388875,0.67978835,-0.74177235,-0.13130762,0.9508255,0.25186962,-0.8210203,0.66090596,-0.28334075,-0.6791593,0.5146924,-1.0602671,-0.7193865,-1.0093926,0.79490215,1
12408,-0.13674015,1.0131466,-0.1888461,1.8539972,0.81241465,-0.1322756,-0.15640566,0.9154058,-0.3536648,0.86591464,1.8690541,-0.110752605,1.0678877,0.60344774,0.91509926,-0.15519649,2
7488,0.24253939,-0.10187083,-0.1888461,-0.74177235,-0.33520094,-0.1322756,0.33479652,-0.35305628,-0.03929057,0.04053229,-0.7955598,-0.110752605,-0.304113,-0.3810654,-0.21060075,-0.15519649,1
8806,0.089642555,-0.285198,-0.028895404,-0.74177235,-0.5864151,-0.1322756,0.558495,-0.25697115,-0.22047627,-0.09847849,-0.91348714,-0.110752605,-0.36290643,-0.29497164,-0.27919778,-0.15519649,1
5343,1.3767782,-0.65707594,0.62370557,-0.28116658,-0.72830534,0.29244393,1.5940158,-1.2200729,1.4254831,-0.74800336,-0.8025876,0.79711837,-1.0602671,-1.1872264,-1.0093926,0.59742653,1
11464,1.0357879,-1.0473027,1.2247406,-0.74177235,-1.0644995,0.66305584,0.21387173,-0.5684422,0.68169063,-1.0315293,-0.91348714,1.002611,-1.0602671,-1.1872264,-1.0093926,0.68838066,1
13391,-0.13674015,-0.599534,-0.1888461,-0.74177235,-1.0644995,-0.1322756,-0.15640566,-1.2200729,0.19134176,-1.0315293,-0.91348714,-0.110752605,-0.4719112,-1.1872264,-0.512213,-0.15519649,1
7510,0.7646775,-0.8081129,0.5940971,-0.74177235,-0.23445997,0.8493737,0.38481256,-0.8749068,0.5455598,-0.35917464,-0.9002694,0.47187525,-1.0602671,-0.78097236,-1.0093926,0.7577526,1
8701,1.1893578,-1.0473027,1.09529,-0.74177235,-1.0644995,1.2996507,1.5009136,-1.2200729,0.8868437,-1.0315293,-0.91348714,0.1076618,-0.873767,-1.1872264,-1.0093926,0.41223854,1
762,-0.13674015,-1.0473027,-0.1888461,-0.74177235,-1.0644995,-0.1322756,-0.15640566,-1.2200729,0.9366659,-1.0315293,-0.91348714,-0.110752605,-0.44275367,-1.1872264,-0.6500102,-0.15519649,1
6831,1.4247226,-0.7721259,1.0742946,0.14084958,-0.7577612,0.13292119,1.9771091,-1.2200729,1.874091,-1.0315293,-0.5652745,0.81887114,-1.0602671,-1.1872264,-1.0093926,0.16000733,1
5931,-0.13674015,-0.78398055,0.092578456,-0.74177235,-1.0644995,0.61355984,0.18371856,-1.2200729,-0.3536648,-1.0315293,-0.91348714,1.4848763,-1.0602671,-1.1872264,-1.0093926,1.9081283,1
4328,0.7524537,0.007844555,0.81100005,-0.74177235,-0.25383836,1.0514677,0.7533005,-0.35931313,-0.08912204,-0.24952269,-0.4097612,0.48026618,-0.8867312,-0.49530077,-0.9026474,0.8301435,1
2213,0.7981662,-0.48198,0.35193247,-0.42163292,-0.5411521,0.7941846,1.0935564,-0.75104564,0.19447193,-0.27195758,-0.23611343,0.543789,-1.0602671,-0.84706426,-1.0093926,1.0830978,1
3909,1.3875992,-1.0473027,-0.087387696,-0.74177235,-1.0644995,0.07533458,1.1657078,-1.2200729,0.7746452,-1.0315293,-0.91348714,-0.110752605,0.024417676,-1.1872264,-0.17261046,-0.15519649,1
11659,0.5060984,-0.38370642,-0.1888461,-0.74177235,-0.44273937,-0.1322756,0.4816392,-0.14333132,-0.1651215,0.03030909,-0.88071203,-0.110752605,-0.20706539,-0.378375,-0.091800615,-0.15519649,1
5145,0.3762248,-1.0473027,1.6012996,-0.74177235,-1.0644995,0.20636283,-0.15640566,-1.2200729,2.603416,-1.0315293,-0.91348714,2.0675457,-1.0602671,-1.1872264,-1.0093926,0.6225148,1
15063,1.2708869,-1.0473027,0.49256808,-0.6042288,-1.0522007,-0.1322756,1.498638,-1.2200729,1.5729926,-1.0315293,-0.91348714,-0.110752605,-0.51548743,-1.1872264,-0.35834765,-0.15519649,1
12498,-0.13674015,-1.0473027,0.32266876,-0.38876706,-0.41614097,-0.1322756,-0.08440653,-0.4330587,-0.3536648,-0.3388871,-0.46341324,0.13918355,-1.0602671,-0.9498886,-1.0093926,0.13307585,1
13731,-0.13674015,-0.06401028,0.5425726,-0.74177235,-1.0644995,0.3068986,0.8403606,-1.2200729,-0.16359715,-1.0315293,-0.91348714,1.6840931,-1.0602671,-1.1872264,-1.0093926,1.6234124,1
2223,1.544078,-1.0473027,0.5539375,-0.74177235,-1.0644995,0.60564846,0.18892846,-1.2200729,1.0827312,-1.0315293,-0.91348714,-0.110752605,-0.39875996,-1.1872264,-0.14419304,-0.15519649,1
12691,-0.13674015,-0.9402639,0.42560336,-0.74177235,-1.0644995,0.18731189,-0.15640566,-1.2200729,0.15226941,-1.0315293,-0.91348714,2.0849442,-1.0602671,-1.1872264,-1.0093926,1.5717314,1
