,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
15128,-0.6352734474959981,2.303713474708963,1.2119980426647654e-10,-3.212840208882527,-0.228478883984791,-5.425686408849679e-05,3.513335114273312,4.897821838649688e-05,0.6945685905834702,0.0006097997029174,-9.36236440572607e-05,0.4672709527293682,-0.3129558733061625,0.0002047910371709,-0.0008609720353005,3.099470435454337,0.8010589289675658,-0.0001334463800745,0.7862476936272579,-0.0005357368658591,1
12261,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.000401400182404,-0.3622755025411261,0.0005209554113283,2.2042661763458286e-10,2.484546132648433e-05,0.0009906650983062,-0.1036344488121076,0.1241100694102272,0.0001604381855855,0.0001694265665811,-0.0215589367581067,-0.1186758590420067,-6.116865577924378e-06,0.7862476936272579,-0.0001887259404091,1
1253,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,4.37677207871238,-0.0005608570706459,-0.1894418989451065,0.0001217521119609,-1.655452184343051,0.0001421985526935,-9.098912790661806e-05,0.2897727180316053,-0.0621651391799486,-0.0002415937022811,0.0003930494951616,0.2956458685648735,-0.8181304901981965,-6.915295651628419e-05,-1.2718638262538131,9.90221060182826e-05,1
2913,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-1.132814543948666e-05,-0.5627954296867879,-0.0003985693787202,0.9631423934322156,-3.63494324528462e-05,-0.0017240045759002,0.376249571356575,-0.1271032362918774,-5.056080603469527e-05,5.047882702332591e-07,-0.1139592207985765,0.3488560151024819,0.0004863713117294,-1.2718638262538131,0.000263636501566,1
13024,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.000119755423901,-0.6134825559666595,-0.0003264618381134,-0.6483004236602562,7.565438951309512e-05,-0.0019918660972461,0.7536496295723453,0.0663532332814158,1.7214600749495897e-05,-2.6821391303409264e-05,-0.1300436272080488,0.1792133193011492,0.0003450791730098,-1.2718638262538131,0.0002809456685095,1
2899,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0005709003792762,0.0790379022504085,0.0002795337176243,2.2042661763458286e-10,0.0002280752814113,-1.491978853617341e-05,-0.881102563492362,0.0136320449277785,-0.0003367165619969,-4.435952894045852e-05,0.8421041935706299,0.3656833255646939,-2.2239906866206192e-05,-1.2718638262538131,-4.793625177355923e-05,1
6922,1.5741252903637206,2.303713474708963,0.2703580383565726,2.9537982167452763,-0.228478883984791,0.0003834944560358,-0.2265642613139376,0.0007358298555083,-0.6483004236602562,4.572204476142184e-05,0.0030557567191619,0.0697380279929567,-1.5589031736163506,-0.0002150314440179,0.0006692951400697,0.2219765351099248,-1.002522535157773,-0.0005803902076513,0.7862476936272579,-0.0002683455242501,2
14257,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002099738794052,0.1226182148921204,0.0006104475112025,0.2245644355981659,1.4449764154740068e-05,-0.0001473278088032,0.0238516294871203,0.1334116678398921,-0.0001699090407562,-4.631094647444645e-05,-0.701148210333042,0.0724536158780052,3.6608194248818434e-06,0.7862476936272579,1.72403686168886e-05,1
11478,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-5.715860943901802e-05,-0.0883968397583816,0.000428754211028,2.2042661763458286e-10,-0.0001964755979474,-4.2255208358212975e-05,-0.1498110824583488,0.414746552999134,-0.0002096254015938,4.61368374433694e-05,-0.1697765175404034,-0.0201859235187531,-1.950074471770487e-05,0.7862476936272579,-6.007181021572605e-05,1
10207,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,6.357926188872347e-05,-0.1080536249005274,-0.0001383919320834,0.8959989427200292,-0.0001105256848385,-0.0009441245729338,1.598404720575643,-0.1226699794468465,-0.0001066697194055,-4.630322517564486e-05,0.1864817604948914,1.3178824113524032,7.239117755322983e-05,-1.2718638262538131,0.0001959217108978,1
15695,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.000203497379025,0.3837024117466145,-0.0002268521032844,0.6945685905834702,-8.808926312889685e-05,-0.0004043102764716,0.1627191601936034,0.1354741238094328,0.0001097375167425,-0.0001076106299593,-0.6365815304517518,0.2836297042741173,-5.771702563523645e-05,0.7862476936272579,-0.00027249874498,1
15363,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0004720385365101,0.6160011919639663,0.0001308301757522,0.5602816891590976,0.0001556539247547,8.602295228797647e-06,-0.0461773585137905,0.0327285860217275,5.173049395907505e-05,2.367742549092269e-05,-0.0173959844673133,0.1466511670219368,6.945587011088717e-05,0.7862476936272579,0.0001363862359845,1
11995,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,6.516147624454062e-06,0.2468855808833651,-0.0001243789419935,-1.454021832206492,5.5501419571808845e-05,0.0002005537946651,0.1447237486921946,-0.3549275929295845,0.000301983557479,-2.5807160940010788e-05,0.6932390997838498,0.1931255470757217,-3.3810513226435664e-05,0.7862476936272579,0.000411416090581,1
6323,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-3.672180010443304e-05,0.1368997430841457,-9.853070973710833e-06,0.0902775341737933,-0.000115643195827,-9.737148810190652e-05,0.1554008475727175,0.1366396472723856,0.00023628798142,4.315871334896575e-05,-0.2611061720084467,0.100379068241639,3.337283765116505e-05,0.7862476936272579,-0.0001159636302472,1
14581,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-9.1167636209185e-05,-0.196923504763314,-0.0002443482605165,-0.2454397193871382,1.3275611936574748e-06,-0.0005702790201045,0.2467299642314382,-0.1470548917998288,0.0001092287105237,3.9021200375054166e-05,-0.6506204055937025,0.099621836698571,-4.988089712427374e-06,0.7862476936272579,-0.0001639087205209,1
4475,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002188013520188,0.1080184263610618,3.0459068271271904e-05,0.8959989427200292,-0.0003375260818354,0.0005970131246584,0.0465954905894868,-0.0205436751408331,-0.0002033496569692,-1.3046837541268503e-05,0.061661733983872,0.526908653758755,8.45151672703253e-05,0.7862476936272579,-1.5512213714935678e-06,1
9415,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-3.0335658933223083e-05,0.011513827227263,-0.0001622888092877,2.2042661763458286e-10,-4.503748140142533e-05,-0.0003375624316933,0.0278047052806238,0.2718580075322355,0.0004446910960591,-0.0002324705126061,-0.7575053861902203,0.1011389977971565,6.396396533216334e-07,0.7862476936272579,-0.0004627179173959,1
15847,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002871951017349,-0.438670074234598,0.0008771726563453,-0.5811569729480699,0.0001050733083416,-0.0002927999644589,0.0236769470930791,0.0681511916253219,-0.0007208684945064,-2.053409595642169e-05,-0.0992797912102899,0.1852517219975437,0.0001448925708888,0.7862476936272579,-3.188174890809551e-05,1
8137,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002284919042689,1.5106776944614804,0.0009466500350059,1.9702941541150103,-2.0778795347099385e-05,6.629123311190287e-06,-0.6718861799938324,0.4980179825246597,-4.3756371363135385e-05,-3.731580647339652e-05,-0.3619133844557817,-0.8784798783727433,7.997770699814212e-05,0.7862476936272579,-4.3970965383892456e-05,1
12982,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,2.0511403440690585e-05,-1.259861965591463,-0.0009276954909102,0.023134083461607,-0.0005228407704041,-7.874998679171095e-05,0.2200724660812968,0.1803796408416379,4.0753696322811735e-05,2.4067775518841065e-05,0.504634837754238,0.2796114591809463,-0.0001290226612179,0.7862476936272579,0.0001378733161689,1
10669,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-6.143930770143582e-05,-0.5848630467037638,0.0004159594070515,2.2042661763458286e-10,-9.01307360424663e-06,0.001603146347145,-0.9892247715076572,0.2804031405185272,3.102038493397497e-05,-1.4110609631308876e-05,-0.1423515116059491,-0.3818227584575068,-0.0002761262517691,-1.2718638262538131,0.0001876559903242,1
11394,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,4.37677207871238,-0.0009941529115011,0.4050594255810258,0.0016834731956219,1.5674334498418925,1.986695013753795e-07,5.774079434180861e-05,-0.6796599508031479,0.0525453488018757,2.5266555819994365e-05,-0.0001589192749667,-3.048649797402578,-0.5543006315838459,-1.0032532455843129e-06,-1.2718638262538131,-0.000392373104095,1
8708,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0003051979033554,0.589093089097998,0.0003845778478917,1.2317161962809609,2.049619751218681e-05,-0.0001259537195214,0.0005125274474075,0.1932788877914213,-0.0002136470091649,-1.4271310424089507e-05,-0.4703096962444928,0.0914811896034068,-3.701793136293106e-05,0.7862476936272579,8.204089825119079e-05,1
1936,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,1.458906439029186e-05,-0.7851780064288474,8.560812549275024e-05,-2.528317043601473,-0.0002101850005077,-0.0007303056876998,-0.80798006584487,-0.6070201748929985,-0.0001397537579416,0.0004668049267156,-0.6180033833399388,-2.066927456712841,-0.0002271813255724,0.7862476936272579,-1.2647658403358397e-05,1
10857,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0004715515325662,-0.5339258234485653,-0.0004507856340301,2.2042661763458286e-10,-0.0009270673922174,-2.377525236401378e-05,-0.6999233439091218,0.1557799812602701,0.0005130917853426,-0.0001167645316312,-0.2049271507278822,0.359238881618788,-0.0001173216722131,-1.2718638262538131,-0.0003757177638786,1
4402,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-5.420718105979902e-05,1.2375809266876876,-0.0021967426477665,1.3660030977053337,-8.907719962772885e-05,-0.0005563595049247,-0.228373747757148,0.3292324611124611,0.0017921381762082,3.202078364146144e-06,-0.2768935424538179,-0.0565043724647441,5.60338769981384e-05,0.7862476936272579,-8.55841653161683e-06,1
14980,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001730227766246,-0.2775292866077496,-2.585186843553801e-05,0.023134083461607,8.030253938894592e-06,-0.0002849393369858,0.2466203780715378,-0.0656252228683911,-0.0001397965943905,5.611560374555535e-05,-0.2403290295932806,0.1878059305826873,6.033591441462683e-07,0.7862476936272579,-3.7530904758882616e-05,1
9142,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,8.661137172417663e-05,-0.8385361650773112,0.000131940349917,0.023134083461607,-0.00028554077573,0.0018660865618987,0.6698931816903521,0.3080517920718622,0.0014558017288787,-0.0003177905375257,0.3619594960386129,-1.7124274689827492,-1.214809397965176e-06,0.7862476936272579,1.4117391406984612e-05,1
6671,1.5741252903637206,2.303713474708963,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0006419311120449,-2.225710127528857,-0.0005394394723929,-1.1183045786455603,-0.0002503797204697,0.0002674319035368,-0.5422394672698602,0.3926656702029807,0.0002210470627835,1.710496114051924e-07,2.068311793901492,-0.1983914174471212,-3.053399645205848e-06,-1.2718638262538131,6.712746944589615e-05,2
4312,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,7.242830379740578e-05,-0.1875123601245188,9.152704760142986e-05,-1.1183045786455603,1.1900335209601131e-05,-0.0002629959428001,-0.2140354955640652,0.0151384155152913,0.000124053157573,0.0002937085391619,-0.1121778089519611,-0.5726763717297972,0.0007096669121087,-1.2718638262538131,-0.0001607014245112,1
15756,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001737760542316,0.3799200432238169,0.0010650476690593,-0.2454397193871382,-0.0007192294740017,0.0004298904432106,1.1086719772489702,0.1196112760317789,0.0019574341233072,2.2984560657605288e-05,5.553695440237339,-0.7469443346201116,-7.170655141249062e-06,0.7862476936272579,0.0002421060210259,1
928,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-9.465572722512748e-06,-0.859393985791252,-0.0019173160215817,0.4931382384469112,4.70760249028603e-05,-0.0010041930938002,-0.4246137768989296,0.2828589560005078,-0.0001374263153007,-1.0400433075798606e-06,0.5333519850359157,-0.5693472880912254,0.0007645220736244,-1.2718638262538131,-0.0010795111083416,1
1101,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.000253857047331,-0.3904887153245224,-0.0002476082133934,2.2042661763458286e-10,-0.0001390055230324,0.0004505837676093,0.1636402861570996,0.0360642337632456,0.0007324954353137,-2.346919152703992e-05,0.0165346439668001,0.0677450724101014,-0.0001679353002509,-1.2718638262538131,0.0006618192653269,1
15132,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002891704288131,0.1245540538348996,0.0009646189801128,0.4259947877347249,6.427681249397777e-05,4.87209854019438e-05,0.0145207304122869,0.0903273631816369,-0.0003487284561152,4.283101594814261e-05,-0.5393992912165388,0.0399411705170204,5.78638393348303e-06,0.7862476936272579,0.0001091201918728,1
6137,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001858987419252,-0.1578297718863431,-0.0001731043299941,2.2042661763458286e-10,-0.0002162495933548,0.0001618747427075,-0.3088193764156822,0.1659010729571457,0.0009006382795923,1.3095026589308696e-05,-0.1160287809999444,-0.2481873162670825,5.109692169672147e-05,0.7862476936272579,-0.0004930200251734,1
3596,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0002115852938685,-1.4077147927306448,6.259903438782772e-05,2.2042661763458286e-10,1.2222925128729072e-05,0.0007024219262468,0.2070378480923051,-0.0742826859791832,0.0004434216200174,-0.0001543244607382,1.981715770437665,-0.0571541425149618,-5.762241269442687e-06,0.7862476936272579,0.000490812964723,1
6569,-0.6352734474959981,2.303713474708963,3.0426847297865898,-3.212840208882527,-0.228478883984791,1.554231932086678e-06,-0.1922032856059466,-0.0005516225543251,0.9631423934322156,1.0181003825809296e-05,0.0006509723141766,-0.2705367674141803,-0.2730539652208917,-0.0007316573693007,-1.43954320870254e-05,1.434144485871382,-0.4528494736869015,-0.000142976986312,0.7862476936272579,-3.48616550989883e-05,1
7097,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0003264401031118,0.2098331611855377,0.0003870942744366,0.6274251398712839,1.4542984188157028e-05,-0.0001917970686073,0.2204854278676919,0.0281097689495093,-7.821585377189792e-05,-1.0427579806874466e-05,-0.539304301509528,0.2964282510529038,-2.847792023721216e-05,0.7862476936272579,-0.0001465262493325,1
5199,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.000277131512728,1.0416524076307585,0.0006577834921923,1.298859646993147,6.066085388608943e-05,4.520457573535712e-05,-0.2039716433086376,0.3058384351970409,-0.0003116230928766,8.77189616957847e-05,-0.0151121524313732,-0.2171860304243578,7.029286805700807e-06,0.7862476936272579,6.940677280047917e-06,1
7864,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001999513329533,-1.1631257945659914,6.268783686697095e-05,-1.454021832206492,-2.196899169198125e-05,-0.0004181923150697,0.3226379866690125,0.023065220170777,0.0001057856643717,1.407716738201496e-05,0.0551281743402662,0.0265840774247807,6.783042624161826e-05,-1.2718638262538131,0.0003737297042204,1
1099,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0002108873973244,-0.0674195546006827,-0.0017925182359218,0.5602816891590976,-0.0004202661649725,-0.0001845240873728,-0.2773609086854617,0.0373283405779158,0.0018050529619011,1.0160987239943987e-05,-0.3737885514909043,0.3561308321101316,-6.377447229362615e-05,-1.2718638262538131,-0.0004067746100507,1
6582,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0004091266056037,1.119384794970031,0.0001766089113829,0.8959989427200292,0.0001080415804221,2.746332002671373e-05,0.0185649603621278,0.0810037734389524,4.823997777471047e-05,-2.9558031063425616e-05,0.0365410424028462,0.1365342034661462,1.043983318249472e-05,0.7862476936272579,7.2923498746527955e-06,1
15108,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002285845390401,0.296067217598093,0.0004921597708293,0.8288554920078428,-1.8343699435288564e-05,-0.0001861229212949,0.0856175968896242,0.1623201758284343,-0.0001562145220706,-2.230467183835086e-05,-0.4895604303765174,0.1772736222852824,-5.204786802997915e-05,0.7862476936272579,-6.830053566291034e-05,1
1046,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-3.800733520721236e-05,0.3218032808112482,-3.74120532387972e-05,1.3660030977053337,0.0003795552741832,0.0006440836010149,-0.0122719210494739,-0.1017340441617991,-0.0001190786613913,6.409643341596825e-05,-1.3612021831651566,-0.0146851319359632,-0.000114031906969,0.7862476936272579,-2.0111086449082784e-05,1
12577,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,2.8432230153855285e-05,-0.0760277298691084,-0.0002428461197102,-0.3125831700993245,4.582076386711212e-05,0.0003052869252608,0.1788964610506198,0.0121056756465212,0.0001738319157007,-6.239100166254936e-05,0.3642468448192714,0.3072450817180925,-0.0002901026639942,-1.2718638262538131,-0.0002214266071076,1
1947,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,2.940212240087048e-05,-0.2724329968368348,-0.0001466677795762,0.0902775341737933,-4.170866551244564e-05,-4.870244272582289e-05,0.1600374972614995,0.1700954063075891,-0.0002347309720932,-2.003296806838088e-05,-0.0576744087145282,0.1427235108952255,-1.0315666923038846e-05,0.7862476936272579,4.60082030629651e-05,1
6149,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-9.683784353715553e-05,-0.4529989348712299,-9.961304693702456e-05,2.2042661763458286e-10,-9.811379158438084e-06,0.0018242872735985,-0.4301146199481093,0.0232964178128638,0.0001484834019205,3.444203649548936e-05,-0.0043391454040148,-0.2143381613346914,-0.0002663259239339,-1.2718638262538131,0.0005887685489173,1
6928,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0002274241754883,-0.4027087569517906,7.198654658216788e-05,2.2042661763458286e-10,0.0001675161405538,0.0001972713844474,-0.0323547863273611,0.0400198519360904,0.0005423753719877,-4.941493815977303e-05,0.0196080833234393,-0.0821120595352338,8.971574577148735e-05,0.7862476936272579,-0.0001953877851027,1
4130,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-7.196929885131146e-05,-0.3221348849420442,0.0003670459660891,2.2042661763458286e-10,0.0007734297217117,-0.0002409258138441,-0.4064810030486949,-0.0291119404931373,-0.0010092077545459,3.446256208376352e-06,0.7323944131490403,0.5843183801766274,-2.322140651008122e-05,0.7862476936272579,-3.670842036006592e-05,1
14667,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002004837780698,-0.1177321065236811,-0.0001084502550951,2.2042661763458286e-10,-1.6872140568362133e-05,-0.0004103647420026,0.1486261569405664,0.071287364752939,3.3916154403405086e-05,-8.224227799638206e-05,-0.5335905158409459,0.1552715167930229,2.922240589522123e-06,0.7862476936272579,-0.0002167409171529,1
9956,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001221244425589,-0.4175987163777437,0.0001250501928835,-0.7825873250846288,0.0002192352755548,-0.0006533383531332,0.0706387133046377,0.2654462356871758,-9.328328073095992e-05,-4.07349926500236e-05,-0.7970635537872335,-0.3415919888832334,0.0004232018674367,-1.2718638262538131,-0.0005220678066154,1
15262,1.5741252903637206,2.303713474708963,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001292468584926,-0.2446732712305011,-0.0005431667700256,1.1645727455687744,-6.598336902241088e-06,0.0009246306424507,0.2924226212561751,-0.3740035588828906,6.144684230149852e-06,5.32646644567154e-05,1.8800310688965505,-0.0823934292849806,-0.0003185336899872,0.7862476936272579,-0.0003175770826457,1
1159,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,4.37677207871238,-0.0006720134807271,-1.30418599092777,0.001912532417716,2.2042661763458286e-10,-9.310574802159764e-05,0.0002594439847141,-0.6843911182268414,0.3987646456603856,-0.0002934189853561,-0.0001570840955988,-4.2686363804422,0.1443819928733463,-3.720350941163252e-05,-1.2718638262538131,-0.0001348649123004,1
7284,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001179848244181,-0.0967583193745133,-8.538053986444122e-05,-2.058312888616169,0.0006153058970226,-0.0003297521789916,-0.6028423859167715,-0.6690791013196034,-0.0002550275099173,0.0001050878873639,0.1420109853905734,-1.7532145992897523,-0.0003943642030338,-1.2718638262538131,-0.0003958349315407,1
15611,-0.6352734474959981,2.303713474708963,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-3.530007913936249e-05,-0.3085429187177935,0.0001352397232975,1.2317161962809609,-0.0001606604505405,0.0003903365317852,1.753479286368159,-0.8382528227625292,-0.0005682859292654,-7.161249764698486e-05,1.4866411280371774,-0.5599659780041115,-0.0006152006140616,0.7862476936272579,7.60913976744667e-05,1
3431,1.5741252903637206,2.303713474708963,8.279301813598845,-3.212840208882527,-0.228478883984791,0.0005816980126557,-8.121709174356788,-0.0013797682316996,1.298859646993147,0.0003323913991968,0.0017561077013608,-0.4558733808457743,0.6696727605250388,0.0003713912088855,0.0005616709643445,-0.6297803869733791,-1.511668522807857,-4.5193652361713314e-05,-1.2718638262538131,0.0010101025670819,2
3377,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-2.372408169612781e-06,-0.3444293650622499,-0.0002550750127573,0.6945685905834702,6.560206668129624e-06,-0.0012870654029091,0.5787857258256469,0.0299254410331699,-4.52800483748402e-05,8.06249371669221e-06,-0.0700284958887749,0.4974236395533332,0.0003664533840606,-1.2718638262538131,0.0003283760120833,1
12059,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001961398905543,-0.981759018454348,-0.0010895886990772,2.2042661763458286e-10,-0.0005758792436866,-4.217056380796074e-06,-0.7804830271746316,-0.0623435445550645,0.0017174204400507,1.6397372319736825e-05,-1.0480931306836507,0.3385451557380524,-4.275189201504688e-05,-1.2718638262538131,-0.0007390200510917,2
5925,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.000120836004336,-2.300230033383873,1.0569436208705663e-05,1.1645727455687744,2.2619969925302124e-05,0.0009477706086596,-0.3847955729175564,0.5928603970930855,-0.0004004248531554,-5.259173883888328e-05,-0.7071075606715944,-1.1489876218359183,-0.0003553619891689,-1.2718638262538131,-0.0003905888720929,1
15472,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.000293710572984,0.2389935883546412,4.245738258917099e-05,-0.3797266208115109,0.0001543551776359,2.234418738127563e-05,0.0191128693851973,-0.1780911526595596,-3.931289500681711e-05,9.212925055982598e-05,-0.1318036985057324,0.0649096694444859,4.174991899669304e-05,0.7862476936272579,3.362460052327455e-05,1
15144,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0003009425913828,1.117516051063761,0.0003614200658667,0.8959989427200292,0.000235329567604,-9.039469344558453e-05,0.3462222160704157,0.378474725158651,9.219707168056372e-05,-4.001077958197674e-05,0.1641873754688325,-0.3154212972577979,-4.448627255642301e-05,0.7862476936272579,0.0001637685631243,1
13761,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-6.71469948772435e-05,-0.4510810087306521,7.316867445189043e-05,2.2042661763458286e-10,-2.0526919599050747e-05,0.0005635607896326,0.0194338542284047,0.1245481084968173,1.1529745840330954e-05,4.882328094726386e-05,-0.0518181141908086,0.0684411246731017,-0.0002142868071568,-1.2718638262538131,5.684523391770984e-05,1
3768,-0.6352734474959981,2.303713474708963,-0.9617871578345462,2.706866398687521e-10,-0.228478883984791,0.0004031013988248,-0.2580709976818061,7.342746971684956e-05,0.2917078863103522,5.27213729872188e-05,-0.000224032060372,-0.8865487736346198,-0.0285782568384134,6.179845500282176e-05,4.084738716374922e-05,3.334664620111849,0.4689807416052611,-5.926738352051696e-05,-1.2718638262538131,4.4250500611470434e-06,1
12312,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-3.716079388748696e-06,0.1899904875316647,7.792853864569606e-05,1.097429294856588,-0.0003078948809202,-0.0002361120867352,0.6182733615854435,-0.1491845656844224,2.001842257745416e-06,-2.3801157650112285e-06,0.4416518256824247,0.8692494356499313,0.0002274969482822,-1.2718638262538131,0.0003023096345688,1
6557,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,6.23455760335803e-05,-0.5091717337946912,0.000250363543995,-1.454021832206492,-0.0002873695785629,-0.0006974288962496,0.0684438179443159,0.4356390032094082,4.312034943872039e-05,-3.4373811955670535e-07,0.2944723536959248,-0.1577047343191708,0.0005839599218916,-1.2718638262538131,0.0004488357111604,1
15300,-0.6352734474959981,2.303713474708963,1.2119980426647654e-10,-3.212840208882527,-0.228478883984791,-9.83324025706002e-05,2.2446552192127727,0.0001521158726734,0.4259947877347249,-8.678191324573035e-05,-0.0001225193497902,-1.497287638299835,0.7552017422124746,-5.810471208507626e-05,-3.493595339812751e-05,2.337389230240315,-1.8883303578265087,-2.9812730527017644e-05,0.7862476936272579,-0.0001607327750713,1
3691,1.5741252903637206,2.303713474708963,-0.9617871578345462,-3.212840208882527,-0.228478883984791,4.887609479131707e-05,-3.935736864363929,2.1844732925177207e-05,0.3588513370225386,0.0005372480573087,1.0299875955024486e-05,-0.1745739512197885,0.9596090884717964,0.0009102505251852,0.0003988561904425,-3.179540710754911,-0.7458836594756909,-0.0003822768569008,-1.2718638262538131,8.01907271358543e-05,2
