0,1,2,3,4,5,6,7,8,9,10,11,12
3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9999059208548895,3.0
1.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9999135185119309,1.0
1.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,0.9999185804415834,3.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9997618311806737,3.0
1.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,0.9997717912982357,4.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.9994441329453383,5.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997346657615999,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9998468433335772,3.0
4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.99918584970201,4.0
3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9989783167148513,4.0
2.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9985645191611269,3.0
3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9995662557640436,1.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,0.9998965119142913,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.999868943073048,1.0
1.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,0.999843832045752,3.0
2.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998039682979042,1.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.9998318982117259,3.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9998267278880572,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,0.9994328458338887,4.0
1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,5.0,0.9996731625339571,5.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,0.9998064383819412,4.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9996769124812885,3.0
1.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,0.9997983711170957,4.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9993778810472788,3.0
3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,0.9996800746904382,4.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,4.0,3.0,5.0,1.0,0.999887675744493,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9997922200103102,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,1.0,0.9998482907718478,1.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998649504738821,1.0
2.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,0.9997520580334202,1.0
3.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9994323586745493,2.0
2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9997064873937186,3.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9998237858407609,1.0
1.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9998366245538504,3.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,5.0,0.9999032858930723,5.0
2.0,3.0,3.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,0.9999010203304604,3.0
1.0,1.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,0.997435171971914,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,0.9997201043447844,2.0
3.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.9994345325761085,5.0
1.0,1.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,6.0,0.9987611258864106,6.0
2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,0.9999199674450775,1.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,0.9997495565497327,3.0
3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,0.9996891029276628,5.0
2.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9996564556986672,3.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,0.9997318535104429,1.0
1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,6.0,0.9997191585800939,6.0
1.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.9989797831506462,1.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,0.9997211859356063,1.0
3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999559935351,1.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997984181354589,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,0.9997676767450195,4.0
1.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9998269298737001,1.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9998456760682393,1.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,0.9997984184700068,3.0
2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,0.999730482924395,3.0
4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9991666160973651,1.0
1.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,0.9996502101268753,3.0
1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9998519629417395,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,0.9999009540620146,5.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,0.999868017652971,1.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.999771353809799,1.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,1.0,0.9996149528835768,1.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9998082944202638,3.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,1.0,3.0,5.0,3.0,0.9998675225421506,3.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.999628312622665,3.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9994317851092134,3.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9998370034178639,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,0.9997928361079136,2.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,0.9997916196673613,6.0
1.0,1.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,0.9991907106854453,3.0
1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9996056335279209,3.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,0.9998508789628541,4.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9998718929245126,3.0
4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9996967910177776,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,0.9996051117482282,4.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,0.9998497068630626,3.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,0.9998481222688057,5.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,0.9998019395418987,5.0
2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,0.999774204458608,3.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,0.9996910111590708,3.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9998715858980247,3.0
1.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9997380785564762,1.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9997022851806612,2.0
1.0,1.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.9994929890206555,3.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.999551333621511,2.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,5.0,0.9997606521204855,5.0
3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,0.9997821076792015,2.0
1.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,0.9998064955443106,5.0
1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9996361642647666,3.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9997436468472801,3.0
2.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,0.9998148203446239,3.0
2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.999679674140434,3.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9997065658273526,1.0
1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,0.9998315776746269,2.0
2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,0.9997762625764388,5.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9999107742602267,3.0
3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9996593523393497,2.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992380276106809,1.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,4.0,3.0,0.9997110344075907,3.0
2.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997690785179879,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,0.999698603248772,1.0
4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9990938439342103,1.0
1.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9998401724174789,1.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.9998987055257336,1.0
1.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,0.9997705975921262,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9997955647284749,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,0.9997321389519246,4.0
2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9996927462997263,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998734871437507,1.0
1.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9995641491740368,3.0
1.0,1.0,5.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.9992067867348621,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,0.9998855224012336,3.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9997598715714617,1.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,0.9998284617494114,4.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998675198933662,1.0
1.0,2.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,0.9998209832221838,4.0
1.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,0.9997548797357629,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.999804165004177,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,6.0,0.9995549725731775,6.0
2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,0.9997614212504843,3.0
2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996618933277591,1.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,0.9997002980991028,5.0
1.0,2.0,4.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,0.9992638868667826,3.0
2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9997143146069261,2.0
2.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9998299577170017,1.0
3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9995289559160149,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,0.9999023706884117,3.0
2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,0.9998431155038291,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,0.9998641365608152,2.0
3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,0.9996832513027194,3.0
3.0,3.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,0.9996450478327505,3.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,0.9997147572595256,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9997947557723315,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,0.9998873729373773,3.0
1.0,1.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,0.9996704857331027,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,0.9997879955780307,4.0
2.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,3.0,0.9998496325288649,3.0
2.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,3.0,0.9998752736694542,3.0
1.0,1.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,0.9998617174263766,3.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9997073045601366,2.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9998161411831464,1.0
2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,5.0,0.9997991294870755,5.0
2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,0.9998189470433251,1.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,0.9997981372826921,1.0
1.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,0.9996400802548411,3.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,0.9998655837452861,3.0
2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997479314532913,3.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,0.9996890299155343,4.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998704568068266,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998404696658992,1.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,0.9997322213627468,3.0
2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9997553499055002,3.0
3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.999219968949443,2.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,0.999872241987472,1.0
1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9998439448820581,3.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.9994849407124694,3.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9998425355126965,1.0
1.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,4.0,6.0,0.9997573761334329,6.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.9998471246545103,2.0
2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,0.9995618817412485,3.0
3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9997943261820681,2.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,0.9998650495821921,4.0
1.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,0.9998269697827296,5.0
2.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,1.0,0.9996564556986672,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,0.9998548218565275,3.0
3.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,4.0,0.999691367467896,4.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,0.9998563498444857,5.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,0.999649143664772,5.0
2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,0.9998325067142037,4.0
3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,0.9995179213639773,3.0
3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997221875605289,3.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9993573799290724,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,4.0,0.9997934321455482,4.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9998567376187186,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.999799079197459,3.0
1.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,0.9997073787601118,3.0
2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9998181167856737,3.0
1.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,0.999524447613356,5.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,0.9997237344151587,3.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998876723306888,1.0
1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,0.9997694443108801,1.0
1.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,0.999350169172451,1.0
1.0,1.0,5.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,0.9998607652508946,3.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9994045043315192,4.0
2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.9995897235777216,2.0
1.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9996934727437539,1.0
1.0,1.0,4.0,2.0,5.0,2.0,3.0,4.0,3.0,5.0,1.0,0.9995580370737712,1.0
1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997282809163269,3.0
1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,0.9997796895529935,3.0
2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,0.99933087294192,5.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998145389690806,1.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,0.999896132912,4.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998479459712302,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9996709202571039,1.0
2.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997751562476187,1.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9997689286668162,1.0
1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,0.999716408043015,4.0
1.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,0.9997360840068837,4.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9999469680357504,3.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.9997360406607678,2.0
1.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998549096206206,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,0.999876334206061,2.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9996217086738942,4.0
2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,5.0,0.9997907739730036,5.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998983300654305,1.0
1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9998097256887377,1.0
4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9996964990233397,1.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,0.9997124849289325,1.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,0.9997436913989537,3.0
1.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,0.9997094624989611,1.0
2.0,2.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9993649282324567,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,0.9998116833163906,1.0
1.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,0.9997854542502064,3.0
2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.999569557873371,1.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,0.9996818182163614,3.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9997663282938057,2.0
1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,0.9997688730254343,1.0
3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9999164287289222,1.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.9998315944933254,1.0
1.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9998247210064197,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998984321664788,1.0
1.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,5.0,0.9999049403697492,5.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,0.9998703464891591,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.999947127251823,1.0
3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9996968810277955,1.0
1.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,0.9998368377082626,3.0
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9997932892537132,3.0
2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9997570139937157,3.0
4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9998830334761909,1.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9994120399255421,3.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.9998378246052728,5.0
2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,0.9998427032983508,4.0
1.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9998221546660326,3.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999404302502905,1.0
1.0,1.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,1.0,0.9995317428491998,1.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0,0.9997116102345838,6.0
3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9990824535779379,3.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,0.9996727563864115,4.0
2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997712530767754,3.0
3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997747681025159,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998358406278124,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.999683351372001,4.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,0.9996766977400046,4.0
4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9996130144923367,1.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996058667433053,1.0
